,test,fname,workload,bpk,Z,ZD,N,fpr_monkey,fpr_binarysearch,fpr_scan,t_monkey,t_binarysearch,t_scan,zeroes,n_file
1149,test4,Z0.25_ZD3_query_stats.txt,N2M_bpk6_E128_ED_Q4M,6,0.25,3,2,0.0220977,0.0220977,0.0220977,0.0626443,2.41779e-05,1.96378e-05,0.0,73.0
1150,test4,Z0.25_ZD3_query_stats.txt,N2M_bpk6_E128_ED_Q4M,7,0.25,3,2,0.0136675,0.0136675,0.0136675,0.06290369999999999,2.53685e-05,2.01828e-05,0.0,73.0
1151,test4,Z0.25_ZD3_query_stats.txt,N2M_bpk6_E128_ED_Q4M,8,0.25,3,2,0.00845337,0.00845337,0.00845337,0.0688819,3.03819e-05,2.2898499999999998e-05,0.0,73.0
1152,test4,Z0.5_ZD0_query_stats.txt,N2M_bpk6_E128_ED_Q4M,1,0.5,0,2,0.482224,0.482224,0.482224,0.0447691,2.4641599999999998e-05,1.9515e-05,0.0,71.0
1153,test4,Z0.5_ZD0_query_stats.txt,N2M_bpk6_E128_ED_Q4M,2,0.5,0,2,0.298257,0.298257,0.298257,0.049903300000000005,2.37923e-05,1.93152e-05,0.0,71.0
1154,test4,Z0.5_ZD0_query_stats.txt,N2M_bpk6_E128_ED_Q4M,3,0.5,0,2,0.184473,0.184473,0.184473,0.054699,2.42404e-05,1.95999e-05,0.0,71.0
1155,test4,Z0.5_ZD0_query_stats.txt,N2M_bpk6_E128_ED_Q4M,4,0.5,0,2,0.114097,0.114097,0.114097,0.05625840000000001,2.36979e-05,1.91871e-05,0.0,71.0
1156,test4,Z0.5_ZD0_query_stats.txt,N2M_bpk6_E128_ED_Q4M,5,0.5,0,2,0.0705693,0.0705693,0.0705693,0.058549199999999996,2.37386e-05,1.9315499999999998e-05,0.0,71.0
1157,test4,Z0.5_ZD0_query_stats.txt,N2M_bpk6_E128_ED_Q4M,6,0.5,0,2,0.0436473,0.0436473,0.0436473,0.053433600000000005,2.38739e-05,1.93653e-05,0.0,71.0
1158,test4,Z0.5_ZD0_query_stats.txt,N2M_bpk6_E128_ED_Q4M,7,0.5,0,2,0.026996,0.026996,0.026996,0.051045,2.4629299999999998e-05,1.98748e-05,0.0,71.0
1159,test4,Z0.5_ZD0_query_stats.txt,N2M_bpk6_E128_ED_Q4M,8,0.5,0,2,0.016697099999999996,0.016697099999999996,0.016697099999999996,0.0524049,2.3463400000000003e-05,1.9112e-05,0.0,71.0
1160,test4,Z0.5_ZD3_query_stats.txt,N2M_bpk6_E128_ED_Q4M,1,0.5,3,2,0.361541,0.361541,0.361541,0.0370241,2.63887e-05,2.67848e-05,37.0,65.0
1161,test4,Z0.5_ZD3_query_stats.txt,N2M_bpk6_E128_ED_Q4M,2,0.5,3,2,0.21891100000000002,0.21891100000000002,0.21891100000000002,0.0410748,2.44157e-05,1.94286e-05,1.0,65.0
1162,test4,Z0.5_ZD3_query_stats.txt,N2M_bpk6_E128_ED_Q4M,3,0.5,3,2,0.135392,0.135392,0.135392,0.0438509,2.30014e-05,1.8678e-05,0.0,65.0
1163,test4,Z0.5_ZD3_query_stats.txt,N2M_bpk6_E128_ED_Q4M,4,0.5,3,2,0.0837404,0.0837404,0.0837404,0.0457561,2.32261e-05,1.86872e-05,0.0,65.0
1164,test4,Z0.5_ZD3_query_stats.txt,N2M_bpk6_E128_ED_Q4M,5,0.5,3,2,0.0517937,0.0517937,0.0517937,0.0458342,2.2612e-05,1.8214000000000002e-05,0.0,65.0
1165,test4,Z0.5_ZD3_query_stats.txt,N2M_bpk6_E128_ED_Q4M,6,0.5,3,2,0.0320346,0.0320346,0.0320346,0.0458327,2.2381300000000002e-05,1.8025e-05,0.0,65.0
1166,test4,Z0.5_ZD3_query_stats.txt,N2M_bpk6_E128_ED_Q4M,7,0.5,3,2,0.019813499999999998,0.019813499999999998,0.019813499999999998,0.0496581,2.23094e-05,1.81564e-05,0.0,65.0
1167,test4,Z0.5_ZD3_query_stats.txt,N2M_bpk6_E128_ED_Q4M,8,0.5,3,2,0.0122547,0.0122547,0.0122547,0.0494476,2.40184e-05,1.99357e-05,0.0,65.0
1168,test4,Z0.75_ZD0_query_stats.txt,N2M_bpk6_E128_ED_Q4M,1,0.75,0,2,0.533925,0.533925,0.533925,0.054506500000000006,2.8067600000000002e-05,2.1527600000000004e-05,0.0,71.0
1169,test4,Z0.75_ZD0_query_stats.txt,N2M_bpk6_E128_ED_Q4M,2,0.75,0,2,0.330234,0.330234,0.330234,0.051337400000000005,2.37975e-05,1.88604e-05,0.0,71.0
1170,test4,Z0.75_ZD0_query_stats.txt,N2M_bpk6_E128_ED_Q4M,3,0.75,0,2,0.204251,0.204251,0.204251,0.05221669999999999,2.3178e-05,1.8786e-05,0.0,71.0
1171,test4,Z0.75_ZD0_query_stats.txt,N2M_bpk6_E128_ED_Q4M,4,0.75,0,2,0.12633,0.12633,0.12633,0.052845500000000004,2.25814e-05,1.86132e-05,0.0,71.0
1172,test4,Z0.75_ZD0_query_stats.txt,N2M_bpk6_E128_ED_Q4M,5,0.75,0,2,0.0781352,0.0781352,0.0781352,0.059252099999999995,2.3011199999999997e-05,1.87427e-05,0.0,71.0
1173,test4,Z0.75_ZD0_query_stats.txt,N2M_bpk6_E128_ED_Q4M,6,0.75,0,2,0.0483268,0.0483268,0.0483268,0.059974900000000005,2.25634e-05,1.8460799999999998e-05,0.0,71.0
1174,test4,Z0.75_ZD0_query_stats.txt,N2M_bpk6_E128_ED_Q4M,7,0.75,0,2,0.0298903,0.0298903,0.0298903,0.0579357,2.2433800000000002e-05,1.85392e-05,0.0,71.0
1175,test4,Z0.75_ZD0_query_stats.txt,N2M_bpk6_E128_ED_Q4M,8,0.75,0,2,0.018487200000000002,0.018487200000000002,0.018487200000000002,0.06173630000000001,2.31148e-05,1.88128e-05,0.0,71.0
1176,test4,Z0.75_ZD3_query_stats.txt,N2M_bpk6_E128_ED_Q4M,1,0.75,3,2,0.207587,0.207587,0.207587,0.0428241,2.78543e-05,2.55064e-05,25.0,69.0
1177,test4,Z0.75_ZD3_query_stats.txt,N2M_bpk6_E128_ED_Q4M,2,0.75,3,2,0.12747,0.12747,0.12747,0.0467712,2.45293e-05,1.95577e-05,0.0,69.0
1178,test4,Z0.75_ZD3_query_stats.txt,N2M_bpk6_E128_ED_Q4M,3,0.75,3,2,0.07884069999999999,0.07884069999999999,0.07884069999999999,0.0498764,2.4796300000000002e-05,1.96454e-05,0.0,69.0
1179,test4,Z0.75_ZD3_query_stats.txt,N2M_bpk6_E128_ED_Q4M,4,0.75,3,2,0.04876319999999999,0.04876319999999999,0.04876319999999999,0.0540063,2.49497e-05,1.9561400000000002e-05,0.0,69.0
1180,test4,Z0.75_ZD3_query_stats.txt,N2M_bpk6_E128_ED_Q4M,5,0.75,3,2,0.0301602,0.0301602,0.0301602,0.0515052,2.46411e-05,1.91604e-05,0.0,69.0
1181,test4,Z0.75_ZD3_query_stats.txt,N2M_bpk6_E128_ED_Q4M,6,0.75,3,2,0.0186542,0.0186542,0.0186542,0.0534769,2.41188e-05,1.9261199999999998e-05,0.0,69.0
1182,test4,Z0.75_ZD3_query_stats.txt,N2M_bpk6_E128_ED_Q4M,7,0.75,3,2,0.011537700000000001,0.011537700000000001,0.011537700000000001,0.0548904,2.38054e-05,1.89975e-05,0.0,69.0
1183,test4,Z0.75_ZD3_query_stats.txt,N2M_bpk6_E128_ED_Q4M,8,0.75,3,2,0.00713607,0.00713608,0.00713607,0.0578577,2.40709e-05,1.91126e-05,0.0,69.0
1184,test4,Z1.0_ZD0_query_stats.txt,N2M_bpk6_E128_ED_Q4M,1,1.0,0,2,0.460787,0.460787,0.460787,0.0597587,2.6831999999999997e-05,2.1274299999999997e-05,0.0,67.0
1185,test4,Z1.0_ZD0_query_stats.txt,N2M_bpk6_E128_ED_Q4M,2,1.0,0,2,0.28499800000000003,0.28499800000000003,0.28499800000000003,0.0439985,2.2925e-05,1.92243e-05,0.0,67.0
1186,test4,Z1.0_ZD0_query_stats.txt,N2M_bpk6_E128_ED_Q4M,3,1.0,0,2,0.176272,0.176272,0.176272,0.052056899999999996,2.3002800000000003e-05,1.92683e-05,0.0,67.0
1187,test4,Z1.0_ZD0_query_stats.txt,N2M_bpk6_E128_ED_Q4M,4,1.0,0,2,0.109025,0.109025,0.109025,0.045771,2.2204699999999998e-05,1.8581199999999998e-05,0.0,67.0
1188,test4,Z1.0_ZD0_query_stats.txt,N2M_bpk6_E128_ED_Q4M,5,1.0,0,2,0.0674322,0.0674322,0.0674322,0.0529601,2.3405599999999998e-05,1.86974e-05,0.0,67.0
1189,test4,Z1.0_ZD0_query_stats.txt,N2M_bpk6_E128_ED_Q4M,6,1.0,0,2,0.041707,0.041707,0.041707,0.0537308,2.22275e-05,1.88341e-05,0.0,67.0
1190,test4,Z1.0_ZD0_query_stats.txt,N2M_bpk6_E128_ED_Q4M,7,1.0,0,2,0.0257959,0.0257959,0.0257959,0.0582316,2.2243299999999998e-05,1.8514e-05,0.0,67.0
1191,test4,Z1.0_ZD0_query_stats.txt,N2M_bpk6_E128_ED_Q4M,8,1.0,0,2,0.0159549,0.0159549,0.0159549,0.0525028,2.2120300000000002e-05,1.86898e-05,0.0,67.0
1192,test4,Z1.0_ZD3_query_stats.txt,N2M_bpk6_E128_ED_Q4M,1,1.0,3,2,0.43941099999999994,0.43941099999999994,0.43941099999999994,0.046349800000000003,2.8518800000000002e-05,2.80681e-05,25.0,71.0
1193,test4,Z1.0_ZD3_query_stats.txt,N2M_bpk6_E128_ED_Q4M,2,1.0,3,2,0.270527,0.270527,0.270527,0.0505354,2.50479e-05,2.02698e-05,1.0,71.0
1194,test4,Z1.0_ZD3_query_stats.txt,N2M_bpk6_E128_ED_Q4M,3,1.0,3,2,0.167322,0.167322,0.167322,0.0549211,2.44634e-05,2.09044e-05,0.0,71.0
1195,test4,Z1.0_ZD3_query_stats.txt,N2M_bpk6_E128_ED_Q4M,4,1.0,3,2,0.10348900000000001,0.10348900000000001,0.10348900000000001,0.05798009999999999,2.56962e-05,1.97951e-05,0.0,71.0
1196,test4,Z1.0_ZD3_query_stats.txt,N2M_bpk6_E128_ED_Q4M,5,1.0,3,2,0.0640082,0.0640082,0.0640082,0.06096669999999999,2.6524000000000002e-05,2.00807e-05,0.0,71.0
1197,test4,Z1.0_ZD3_query_stats.txt,N2M_bpk6_E128_ED_Q4M,6,1.0,3,2,0.0395892,0.0395892,0.0395892,0.0632356,2.3439e-05,1.99844e-05,0.0,71.0
1198,test4,Z1.0_ZD3_query_stats.txt,N2M_bpk6_E128_ED_Q4M,7,1.0,3,2,0.0244861,0.0244861,0.0244861,0.0583577,2.48245e-05,1.99504e-05,0.0,71.0
1199,test4,Z1.0_ZD3_query_stats.txt,N2M_bpk6_E128_ED_Q4M,8,1.0,3,2,0.0151447,0.0151447,0.0151447,0.0656387,2.75927e-05,2.16874e-05,0.0,71.0
1200,test5,Z0.0_ZD0_query_stats.txt,N2M_bpk6_E128_ED_Q4M,1,0.0,0,2,0.0523683,0.0523683,0.0523683,0.0357173,1.59999e-05,1.44392e-05,0.0,73.0
1201,test5,Z0.0_ZD0_query_stats.txt,N2M_bpk6_E128_ED_Q4M,2,0.0,0,2,0.00324876,0.00324876,0.00324876,0.0395895,1.5214e-05,1.38694e-05,0.0,73.0
1202,test5,Z0.0_ZD0_query_stats.txt,N2M_bpk6_E128_ED_Q4M,3,0.0,0,2,0.000201542,0.000201542,0.000201542,0.0416777,1.5245099999999999e-05,1.4180899999999998e-05,0.0,73.0
1203,test5,Z0.0_ZD0_query_stats.txt,N2M_bpk6_E128_ED_Q4M,4,0.0,0,2,1.2502999999999999e-05,1.2502999999999999e-05,1.2502999999999999e-05,0.041652800000000004,1.60233e-05,1.45006e-05,0.0,73.0
1204,test5,Z0.0_ZD0_query_stats.txt,N2M_bpk6_E128_ED_Q4M,5,0.0,0,2,7.756449999999999e-07,7.756440000000001e-07,7.756449999999999e-07,0.0427147,1.517e-05,1.39674e-05,0.0,73.0
1205,test5,Z0.0_ZD0_query_stats.txt,N2M_bpk6_E128_ED_Q4M,6,0.0,0,2,4.81184e-08,4.81184e-08,4.81184e-08,0.0446477,1.51009e-05,1.38065e-05,0.0,73.0
1206,test5,Z0.0_ZD0_query_stats.txt,N2M_bpk6_E128_ED_Q4M,7,0.0,0,2,2.9851100000000003e-09,2.9851100000000003e-09,2.9851100000000003e-09,0.042187,1.5220399999999999e-05,1.4049300000000001e-05,0.0,73.0
1207,test5,Z0.0_ZD0_query_stats.txt,N2M_bpk6_E128_ED_Q4M,8,0.0,0,2,1.8518599999999997e-10,1.8518599999999997e-10,1.8518599999999997e-10,0.0419133,1.5126099999999999e-05,1.3985e-05,0.0,73.0
1208,test5,Z0.0_ZD3_query_stats.txt,N2M_bpk6_E128_ED_Q4M,1,0.0,3,2,0.0408061,0.0408061,0.0408061,0.040326999999999995,1.52394e-05,1.38854e-05,0.0,73.0
1209,test5,Z0.0_ZD3_query_stats.txt,N2M_bpk6_E128_ED_Q4M,2,0.0,3,2,0.00322291,0.00322291,0.00322291,0.040538199999999996,1.47944e-05,1.36216e-05,0.0,73.0
1210,test5,Z0.0_ZD3_query_stats.txt,N2M_bpk6_E128_ED_Q4M,3,0.0,3,2,0.000254549,0.000254549,0.000254549,0.042164099999999996,1.5148299999999999e-05,1.39251e-05,0.0,73.0
1211,test5,Z0.0_ZD3_query_stats.txt,N2M_bpk6_E128_ED_Q4M,4,0.0,3,2,2.01046e-05,2.01046e-05,2.01046e-05,0.040960500000000004,1.51749e-05,1.3804e-05,0.0,73.0
1212,test5,Z0.0_ZD3_query_stats.txt,N2M_bpk6_E128_ED_Q4M,5,0.0,3,2,1.5878799999999997e-06,1.5878799999999997e-06,1.5878799999999997e-06,0.048882199999999994,1.56063e-05,1.4433099999999999e-05,0.0,73.0
1213,test5,Z0.0_ZD3_query_stats.txt,N2M_bpk6_E128_ED_Q4M,6,0.0,3,2,1.25412e-07,1.25412e-07,1.25412e-07,0.046664699999999996,1.50962e-05,1.37623e-05,0.0,73.0
1214,test5,Z0.0_ZD3_query_stats.txt,N2M_bpk6_E128_ED_Q4M,7,0.0,3,2,9.905209999999999e-09,9.905209999999999e-09,9.905209999999999e-09,0.0472643,1.49722e-05,1.4013399999999999e-05,0.0,73.0
1215,test5,Z0.0_ZD3_query_stats.txt,N2M_bpk6_E128_ED_Q4M,8,0.0,3,2,7.82324e-10,7.823230000000001e-10,7.82324e-10,0.043893699999999994,1.5486600000000002e-05,1.41079e-05,0.0,73.0
1216,test5,Z0.25_ZD0_query_stats.txt,N2M_bpk6_E128_ED_Q4M,1,0.25,0,2,0.203129,0.203129,0.203129,0.0394227,2.7338e-05,2.85988e-05,41.0,70.0
1217,test5,Z0.25_ZD0_query_stats.txt,N2M_bpk6_E128_ED_Q4M,2,0.25,0,2,0.125006,0.125006,0.125006,0.0470671,2.31844e-05,1.90551e-05,0.0,70.0
1218,test5,Z0.25_ZD0_query_stats.txt,N2M_bpk6_E128_ED_Q4M,3,0.25,0,2,0.0773164,0.0773164,0.0773164,0.05202819999999999,2.53369e-05,2.04199e-05,0.0,70.0
1219,test5,Z0.25_ZD0_query_stats.txt,N2M_bpk6_E128_ED_Q4M,4,0.25,0,2,0.0478204,0.0478204,0.0478204,0.0530975,2.50454e-05,1.97722e-05,0.0,70.0
1220,test5,Z0.25_ZD0_query_stats.txt,N2M_bpk6_E128_ED_Q4M,5,0.25,0,2,0.029577099999999995,0.029577099999999995,0.029577099999999995,0.05650650000000001,2.43502e-05,1.8992e-05,0.0,70.0
1221,test5,Z0.25_ZD0_query_stats.txt,N2M_bpk6_E128_ED_Q4M,6,0.25,0,2,0.0182935,0.0182935,0.0182935,0.054554599999999995,2.46579e-05,1.90317e-05,0.0,70.0
1222,test5,Z0.25_ZD0_query_stats.txt,N2M_bpk6_E128_ED_Q4M,7,0.25,0,2,0.0113146,0.0113146,0.0113146,0.0548061,2.35756e-05,1.89957e-05,0.0,70.0
1223,test5,Z0.25_ZD0_query_stats.txt,N2M_bpk6_E128_ED_Q4M,8,0.25,0,2,0.00699809,0.00699809,0.00699809,0.0538289,2.37912e-05,1.91787e-05,0.0,70.0
1224,test5,Z0.25_ZD3_query_stats.txt,N2M_bpk6_E128_ED_Q4M,1,0.25,3,2,0.244835,0.244835,0.244835,0.0433089,2.8028499999999998e-05,3.0042600000000003e-05,42.0,71.0
1225,test5,Z0.25_ZD3_query_stats.txt,N2M_bpk6_E128_ED_Q4M,2,0.25,3,2,0.14763800000000002,0.14763800000000002,0.14763800000000002,0.0535405,2.4837899999999998e-05,1.97943e-05,1.0,71.0
1226,test5,Z0.25_ZD3_query_stats.txt,N2M_bpk6_E128_ED_Q4M,3,0.25,3,2,0.0913074,0.0913074,0.0913074,0.0564615,2.66348e-05,2.0050999999999998e-05,0.0,71.0
1227,test5,Z0.25_ZD3_query_stats.txt,N2M_bpk6_E128_ED_Q4M,4,0.25,3,2,0.0564739,0.0564739,0.0564739,0.0563276,2.46897e-05,1.9743499999999998e-05,0.0,71.0
1228,test5,Z0.25_ZD3_query_stats.txt,N2M_bpk6_E128_ED_Q4M,5,0.25,3,2,0.0349293,0.0349293,0.0349293,0.05789690000000001,2.44894e-05,2.1085100000000002e-05,0.0,71.0
1229,test5,Z0.25_ZD3_query_stats.txt,N2M_bpk6_E128_ED_Q4M,6,0.25,3,2,0.0216038,0.0216038,0.0216038,0.05934059999999999,2.4042800000000003e-05,1.9261600000000002e-05,0.0,71.0
1230,test5,Z0.25_ZD3_query_stats.txt,N2M_bpk6_E128_ED_Q4M,7,0.25,3,2,0.013362,0.013362,0.013362,0.062184199999999995,2.39141e-05,1.91493e-05,0.0,71.0
1231,test5,Z0.25_ZD3_query_stats.txt,N2M_bpk6_E128_ED_Q4M,8,0.25,3,2,0.00826446,0.00826446,0.00826446,0.0603545,2.4125900000000002e-05,1.9414e-05,0.0,71.0
1232,test5,Z0.5_ZD0_query_stats.txt,N2M_bpk6_E128_ED_Q4M,1,0.5,0,2,0.5037010000000001,0.5037010000000001,0.5037010000000001,0.0470804,2.3613899999999998e-05,1.91952e-05,0.0,69.0
1233,test5,Z0.5_ZD0_query_stats.txt,N2M_bpk6_E128_ED_Q4M,2,0.5,0,2,0.31154,0.31154,0.31154,0.0461379,2.36186e-05,1.91301e-05,0.0,69.0
1234,test5,Z0.5_ZD0_query_stats.txt,N2M_bpk6_E128_ED_Q4M,3,0.5,0,2,0.192689,0.192689,0.192689,0.052989499999999995,2.8819899999999998e-05,2.2536e-05,0.0,69.0
1235,test5,Z0.5_ZD0_query_stats.txt,N2M_bpk6_E128_ED_Q4M,4,0.5,0,2,0.11917799999999999,0.11917799999999999,0.11917799999999999,0.0542821,2.32248e-05,1.8671300000000002e-05,0.0,69.0
1236,test5,Z0.5_ZD0_query_stats.txt,N2M_bpk6_E128_ED_Q4M,5,0.5,0,2,0.07371219999999999,0.07371219999999999,0.07371219999999999,0.0567575,2.31915e-05,1.89972e-05,0.0,69.0
1237,test5,Z0.5_ZD0_query_stats.txt,N2M_bpk6_E128_ED_Q4M,6,0.5,0,2,0.0455912,0.0455912,0.0455912,0.0567923,2.27096e-05,1.84659e-05,0.0,69.0
1238,test5,Z0.5_ZD0_query_stats.txt,N2M_bpk6_E128_ED_Q4M,7,0.5,0,2,0.0281983,0.0281983,0.0281983,0.0535217,2.28113e-05,1.8338599999999998e-05,0.0,69.0
1239,test5,Z0.5_ZD0_query_stats.txt,N2M_bpk6_E128_ED_Q4M,8,0.5,0,2,0.0174407,0.0174407,0.0174407,0.0532131,2.3795500000000003e-05,1.9117e-05,0.0,69.0
1240,test5,Z0.5_ZD3_query_stats.txt,N2M_bpk6_E128_ED_Q4M,1,0.5,3,2,0.41822,0.41822,0.41822,0.04339369999999999,2.8287399999999996e-05,2.786e-05,31.0,71.0
1241,test5,Z0.5_ZD3_query_stats.txt,N2M_bpk6_E128_ED_Q4M,2,0.5,3,2,0.256865,0.256865,0.256865,0.0488186,2.40691e-05,1.94479e-05,0.0,71.0
1242,test5,Z0.5_ZD3_query_stats.txt,N2M_bpk6_E128_ED_Q4M,3,0.5,3,2,0.158872,0.158872,0.158872,0.054589099999999995,2.4385500000000002e-05,2.1318200000000002e-05,0.0,71.0
1243,test5,Z0.5_ZD3_query_stats.txt,N2M_bpk6_E128_ED_Q4M,4,0.5,3,2,0.09826239999999999,0.0982625,0.09826239999999999,0.0556562,2.4907199999999998e-05,1.97371e-05,0.0,71.0
1244,test5,Z0.5_ZD3_query_stats.txt,N2M_bpk6_E128_ED_Q4M,5,0.5,3,2,0.0607756,0.0607756,0.0607756,0.06209209999999999,2.36528e-05,1.91322e-05,0.0,71.0
1245,test5,Z0.5_ZD3_query_stats.txt,N2M_bpk6_E128_ED_Q4M,6,0.5,3,2,0.0375898,0.0375898,0.0375898,0.0612447,2.38927e-05,1.93152e-05,0.0,71.0
1246,test5,Z0.5_ZD3_query_stats.txt,N2M_bpk6_E128_ED_Q4M,7,0.5,3,2,0.023249400000000003,0.023249400000000003,0.023249400000000003,0.05368869999999999,2.41096e-05,1.9455e-05,0.0,71.0
1247,test5,Z0.5_ZD3_query_stats.txt,N2M_bpk6_E128_ED_Q4M,8,0.5,3,2,0.0143798,0.0143798,0.0143798,0.0552885,2.54948e-05,1.95718e-05,0.0,71.0
1248,test5,Z0.75_ZD0_query_stats.txt,N2M_bpk6_E128_ED_Q4M,1,0.75,0,2,0.497413,0.497413,0.497413,0.047751999999999996,2.4012399999999997e-05,1.95303e-05,0.0,71.0
1249,test5,Z0.75_ZD0_query_stats.txt,N2M_bpk6_E128_ED_Q4M,2,0.75,0,2,0.307651,0.307651,0.307651,0.050707499999999996,2.41378e-05,1.9626400000000002e-05,0.0,71.0
1250,test5,Z0.75_ZD0_query_stats.txt,N2M_bpk6_E128_ED_Q4M,3,0.75,0,2,0.19028299999999998,0.19028299999999998,0.19028299999999998,0.0550231,2.5880300000000004e-05,2.1215100000000003e-05,0.0,71.0
1251,test5,Z0.75_ZD0_query_stats.txt,N2M_bpk6_E128_ED_Q4M,4,0.75,0,2,0.117691,0.117691,0.117691,0.063945,2.49134e-05,2.1474899999999997e-05,0.0,71.0
1252,test5,Z0.75_ZD0_query_stats.txt,N2M_bpk6_E128_ED_Q4M,5,0.75,0,2,0.072792,0.072792,0.072792,0.0575004,2.4804000000000002e-05,1.95029e-05,0.0,71.0
1253,test5,Z0.75_ZD0_query_stats.txt,N2M_bpk6_E128_ED_Q4M,6,0.75,0,2,0.0450221,0.0450221,0.0450221,0.0537067,2.51125e-05,2.00486e-05,0.0,71.0
1254,test5,Z0.75_ZD0_query_stats.txt,N2M_bpk6_E128_ED_Q4M,7,0.75,0,2,0.027846299999999997,0.027846299999999997,0.027846299999999997,0.0557961,2.3802800000000002e-05,1.92298e-05,0.0,71.0
1255,test5,Z0.75_ZD0_query_stats.txt,N2M_bpk6_E128_ED_Q4M,8,0.75,0,2,0.017223,0.017223,0.017223,0.05513150000000001,2.42354e-05,2.04317e-05,0.0,71.0
1256,test5,Z0.75_ZD3_query_stats.txt,N2M_bpk6_E128_ED_Q4M,1,0.75,3,2,0.470999,0.470999,0.470999,0.046164,2.90756e-05,3.0707800000000004e-05,27.0,73.0
1257,test5,Z0.75_ZD3_query_stats.txt,N2M_bpk6_E128_ED_Q4M,2,0.75,3,2,0.289941,0.289941,0.289941,0.0492659,2.4387399999999996e-05,1.97094e-05,0.0,73.0
1258,test5,Z0.75_ZD3_query_stats.txt,N2M_bpk6_E128_ED_Q4M,3,0.75,3,2,0.179329,0.179329,0.179329,0.0582971,2.55038e-05,2.02917e-05,0.0,73.0
1259,test5,Z0.75_ZD3_query_stats.txt,N2M_bpk6_E128_ED_Q4M,4,0.75,3,2,0.11091600000000001,0.11091600000000001,0.11091600000000001,0.0554981,2.4582399999999997e-05,2.0082000000000002e-05,0.0,73.0
1260,test5,Z0.75_ZD3_query_stats.txt,N2M_bpk6_E128_ED_Q4M,5,0.75,3,2,0.06860160000000001,0.06860160000000001,0.06860160000000001,0.0557646,2.40337e-05,1.96395e-05,0.0,73.0
1261,test5,Z0.75_ZD3_query_stats.txt,N2M_bpk6_E128_ED_Q4M,6,0.75,3,2,0.042430300000000004,0.042430300000000004,0.042430300000000004,0.055586,2.39553e-05,1.97765e-05,0.0,73.0
1262,test5,Z0.75_ZD3_query_stats.txt,N2M_bpk6_E128_ED_Q4M,7,0.75,3,2,0.0262432,0.0262432,0.0262432,0.0588783,2.4715100000000003e-05,1.99238e-05,0.0,73.0
1263,test5,Z0.75_ZD3_query_stats.txt,N2M_bpk6_E128_ED_Q4M,8,0.75,3,2,0.0162315,0.0162315,0.0162315,0.0585659,2.55703e-05,2.03999e-05,0.0,73.0
1264,test5,Z1.0_ZD0_query_stats.txt,N2M_bpk6_E128_ED_Q4M,1,1.0,0,2,0.399642,0.399642,0.399642,0.044898400000000005,2.34434e-05,2.02411e-05,0.0,67.0
1265,test5,Z1.0_ZD0_query_stats.txt,N2M_bpk6_E128_ED_Q4M,2,1.0,0,2,0.24718,0.24718,0.24718,0.05369630000000001,2.71044e-05,2.17756e-05,0.0,67.0
1266,test5,Z1.0_ZD0_query_stats.txt,N2M_bpk6_E128_ED_Q4M,3,1.0,0,2,0.152882,0.152882,0.152882,0.0518413,2.3644699999999997e-05,1.94409e-05,0.0,67.0
1267,test5,Z1.0_ZD0_query_stats.txt,N2M_bpk6_E128_ED_Q4M,4,1.0,0,2,0.0945578,0.0945578,0.0945578,0.0476454,2.19037e-05,1.84976e-05,0.0,67.0
1268,test5,Z1.0_ZD0_query_stats.txt,N2M_bpk6_E128_ED_Q4M,5,1.0,0,2,0.05848430000000001,0.05848430000000001,0.05848430000000001,0.0518351,2.25348e-05,1.87139e-05,0.0,67.0
1269,test5,Z1.0_ZD0_query_stats.txt,N2M_bpk6_E128_ED_Q4M,6,1.0,0,2,0.036172699999999995,0.036172699999999995,0.036172699999999995,0.0558878,2.2131e-05,1.83269e-05,0.0,67.0
1270,test5,Z1.0_ZD0_query_stats.txt,N2M_bpk6_E128_ED_Q4M,7,1.0,0,2,0.0223729,0.0223729,0.0223729,0.05135169999999999,2.29102e-05,1.87939e-05,0.0,67.0
1271,test5,Z1.0_ZD0_query_stats.txt,N2M_bpk6_E128_ED_Q4M,8,1.0,0,2,0.013837700000000001,0.013837700000000001,0.013837700000000001,0.050852,2.2757e-05,1.95186e-05,0.0,67.0
1272,test5,Z1.0_ZD3_query_stats.txt,N2M_bpk6_E128_ED_Q4M,1,1.0,3,2,0.46333100000000005,0.46333100000000005,0.46333100000000005,0.05246619999999999,2.94875e-05,2.77021e-05,23.0,74.0
1273,test5,Z1.0_ZD3_query_stats.txt,N2M_bpk6_E128_ED_Q4M,2,1.0,3,2,0.285656,0.285656,0.285656,0.0581993,2.61566e-05,2.0997399999999997e-05,0.0,74.0
1274,test5,Z1.0_ZD3_query_stats.txt,N2M_bpk6_E128_ED_Q4M,3,1.0,3,2,0.176679,0.176679,0.176679,0.0588491,2.68569e-05,2.25092e-05,0.0,74.0
1275,test5,Z1.0_ZD3_query_stats.txt,N2M_bpk6_E128_ED_Q4M,4,1.0,3,2,0.109277,0.109277,0.109277,0.0636177,2.5200100000000003e-05,2.05179e-05,0.0,74.0
1276,test5,Z1.0_ZD3_query_stats.txt,N2M_bpk6_E128_ED_Q4M,5,1.0,3,2,0.06758789999999999,0.06758789999999999,0.06758789999999999,0.066707,2.5260300000000003e-05,2.06771e-05,0.0,74.0
1277,test5,Z1.0_ZD3_query_stats.txt,N2M_bpk6_E128_ED_Q4M,6,1.0,3,2,0.0418033,0.0418033,0.0418033,0.06627330000000001,2.5059899999999997e-05,2.06198e-05,0.0,74.0
